03/21/2013 16:29:45.18	5.00	0.00	On	
03/21/2013 16:29:45.54	5.08	0.00	On	
03/21/2013 16:29:45.90	5.00	0.00	On	
03/21/2013 16:29:46.26	5.00	0.00	On	
03/21/2013 16:29:46.64	5.00	0.00	On	
03/21/2013 16:29:47.05	5.00	0.74	On	
03/21/2013 16:29:47.39	5.00	0.74	On	
03/21/2013 16:29:47.75	5.00	0.74	On	
03/21/2013 16:29:48.11	5.00	0.74	On	
03/21/2013 16:29:48.45	5.00	0.73	On	
03/21/2013 16:29:48.82	5.00	0.73	On	
03/21/2013 16:29:49.17	5.00	0.73	On	
03/21/2013 16:29:49.53	5.00	0.72	On	
03/21/2013 16:29:49.88	5.00	0.72	On	
03/21/2013 16:29:50.23	5.00	0.72	On	
03/21/2013 16:29:50.59	5.00	0.72	On	
03/21/2013 16:29:50.94	5.00	0.72	On	
03/21/2013 16:29:51.30	5.00	0.72	On	
03/21/2013 16:29:51.65	5.00	0.71	On	
03/21/2013 16:29:52.01	5.00	0.71	On	
03/21/2013 16:29:52.36	5.00	0.71	On	
03/21/2013 16:29:52.72	5.00	0.71	On	
03/21/2013 16:29:53.08	5.00	0.71	On	
03/21/2013 16:29:53.43	5.00	0.71	On	
03/21/2013 16:29:53.78	5.00	0.70	On	
03/21/2013 16:29:54.14	5.00	0.70	On	
03/21/2013 16:29:54.50	5.00	0.70	On	
03/21/2013 16:29:54.90	5.00	0.70	On	
03/21/2013 16:29:55.26	5.00	0.70	On	
03/21/2013 16:29:55.61	5.00	0.69	On	
03/21/2013 16:29:55.99	5.00	0.69	On	
03/21/2013 16:29:56.33	5.00	0.69	On	
03/21/2013 16:29:56.68	5.00	0.69	On	
03/21/2013 16:29:57.03	5.00	0.69	On	
03/21/2013 16:29:57.39	5.00	0.69	On	
03/21/2013 16:29:57.75	5.00	0.69	On	
03/21/2013 16:29:58.10	5.00	0.68	On	
03/21/2013 16:29:58.45	5.00	0.68	On	
03/21/2013 16:29:58.83	5.00	0.68	On	
03/21/2013 16:29:59.17	5.00	0.68	On	
03/21/2013 16:29:59.52	5.00	0.68	On	
03/21/2013 16:29:59.88	5.00	0.68	On	
03/21/2013 16:30:00.23	5.00	0.68	On	
03/21/2013 16:30:00.59	5.00	0.68	On	
03/21/2013 16:30:00.95	5.00	0.68	On	
03/21/2013 16:30:01.30	5.00	0.68	On	
03/21/2013 16:30:01.66	5.00	0.68	On	
03/21/2013 16:30:02.02	5.00	0.68	On	
03/21/2013 16:30:02.37	5.00	0.68	On	
03/21/2013 16:30:02.73	5.00	0.68	On	
03/21/2013 16:30:03.08	5.00	0.67	On	
03/21/2013 16:30:03.43	5.00	0.68	On	
03/21/2013 16:30:03.79	5.00	0.67	On	
03/21/2013 16:30:04.15	5.00	0.67	On	
03/21/2013 16:30:04.50	5.00	0.67	On	
03/21/2013 16:30:04.91	5.00	0.67	On	
03/21/2013 16:30:05.26	5.00	0.67	On	
03/21/2013 16:30:05.62	5.00	0.67	On	
03/21/2013 16:30:05.98	5.00	0.67	On	
03/21/2013 16:30:06.33	5.00	0.67	On	
03/21/2013 16:30:06.68	5.00	0.67	On	
03/21/2013 16:30:07.04	5.00	0.66	On	
03/21/2013 16:30:07.40	5.00	0.67	On	
03/21/2013 16:30:07.76	5.00	0.67	On	
03/21/2013 16:30:08.10	5.00	0.66	On	
03/21/2013 16:30:08.47	5.00	0.66	On	
03/21/2013 16:30:08.83	5.00	0.66	On	
03/21/2013 16:30:09.18	5.00	0.66	On	
03/21/2013 16:30:09.53	5.00	0.66	On	
03/21/2013 16:30:09.90	5.00	0.66	On	
03/21/2013 16:30:10.24	5.00	0.66	On	
03/21/2013 16:30:10.60	5.00	0.66	On	
03/21/2013 16:30:10.95	5.00	0.66	On	
03/21/2013 16:30:11.31	5.00	0.66	On	
03/21/2013 16:30:11.66	5.00	0.66	On	
03/21/2013 16:30:12.02	5.00	0.66	On	
03/21/2013 16:30:12.37	5.00	0.66	On	
03/21/2013 16:30:12.73	5.00	0.66	On	
03/21/2013 16:30:13.09	5.00	0.65	On	
03/21/2013 16:30:13.44	5.00	0.66	On	
03/21/2013 16:30:13.80	5.00	0.65	On	
03/21/2013 16:30:14.15	5.00	0.66	On	
03/21/2013 16:30:14.51	5.00	0.65	On	
03/21/2013 16:30:14.89	5.00	0.65	On	
03/21/2013 16:30:15.22	5.00	0.65	On	
03/21/2013 16:30:15.57	5.00	0.65	On	
03/21/2013 16:30:15.93	5.00	0.65	On	
03/21/2013 16:30:16.28	5.00	0.65	On	
03/21/2013 16:30:16.64	5.00	0.65	On	
03/21/2013 16:30:16.99	5.00	0.65	On	
03/21/2013 16:30:17.34	5.00	0.65	On	
03/21/2013 16:30:17.70	5.00	0.65	On	
03/21/2013 16:30:18.06	5.00	0.65	On	
03/21/2013 16:30:18.43	5.00	0.65	On	
03/21/2013 16:30:18.81	5.00	0.65	On	
03/21/2013 16:30:19.17	5.00	0.65	On	
03/21/2013 16:30:19.54	5.00	0.65	On	
03/21/2013 16:30:19.89	5.00	0.65	On	
03/21/2013 16:30:20.25	5.00	0.65	On	
03/21/2013 16:30:20.60	5.00	0.65	On	
03/21/2013 16:30:20.96	5.00	0.65	On	
03/21/2013 16:30:21.31	5.00	0.65	On	
03/21/2013 16:30:21.67	5.00	0.65	On	
03/21/2013 16:30:22.02	5.00	0.65	On	
