Date	Time	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	Ambient Temp.	FC Low	Humidity Heater Temp.	BT Pressure	FC Heater Temp.	FC High	Blow tube Heater Temp.	Blow Tube Flow Temp.	FC Ambient Temp.	LS000188 FC	LS000190 FC	LS000193 FC	LS000190 AMB	LS000193 AMB	LS000188 AMB
5/10/2013	18:44:29.71	44	19	62	80	101	6	71	93	45	45	19	66	87	103	7	60	95	46	45	18	66	87	103	7	59	93	44	44	19	63	80	102	6	59	97	44	44	18	62	75	101	7	58	94	45	45	24	62	65	102	7	56	98	45	34.806259	34.803516	34.915977	35.042854	35.209175	35.445869
5/10/2013	18:44:31.40	44	20	62	80	101	6	72	93	45	45	18	63	87	103	7	60	94	46	45	17	62	87	102	7	64	92	44	44	19	62	81	102	6	57	96	44	44	18	63	75	101	6	63	93	45	45	23	62	65	102	6	56	97	45	34.796196	34.808086	34.906830	35.057480	35.240242	35.463230
5/10/2013	18:44:33.10	44	19	63	80	101	6	73	93	45	45	17	62	88	103	7	63	91	46	45	17	62	87	103	7	69	90	44	44	20	63	80	102	6	57	95	44	44	19	64	75	101	7	68	91	45	45	24	63	65	102	6	57	95	45	34.785229	34.792542	34.891293	35.086720	35.264000	35.491550
5/10/2013	18:44:34.76	44	19	64	80	101	6	73	91	45	45	19	63	87	103	7	69	89	46	45	17	63	87	103	7	73	89	44	44	20	63	80	102	6	57	95	44	44	19	63	75	101	7	71	91	45	45	24	63	65	102	7	57	95	45	34.798023	34.799854	34.903175	35.114136	35.266739	35.529915
5/10/2013	18:44:36.41	44	20	63	80	101	6	74	90	45	45	18	64	88	103	7	73	89	46	45	18	64	88	103	7	76	90	44	44	19	63	80	102	6	57	94	44	44	17	63	75	101	6	73	90	45	45	24	63	65	102	7	57	95	45	34.820892	34.821800	34.934265	35.136074	35.326134	35.566448
5/10/2013	18:44:38.06	44	20	63	80	101	6	74	89	45	45	19	63	87	103	7	76	88	46	44	17	63	88	103	7	78	88	44	44	19	63	80	102	6	61	94	44	44	18	63	76	101	7	75	90	45	45	24	63	65	102	7	57	94	45	34.825462	34.833683	34.941574	35.182671	35.345318	35.584721
5/10/2013	18:44:39.71	44	20	63	80	101	6	75	89	45	45	18	64	88	103	7	78	88	46	44	18	64	88	103	7	79	88	44	44	20	63	80	102	6	64	92	44	44	19	63	75	101	7	77	89	45	45	24	63	65	102	7	61	93	45	34.810822	34.815392	34.916882	35.200031	35.391914	35.621262
5/10/2013	18:44:41.35	44	20	63	80	101	6	75	88	44	45	18	63	87	103	7	79	86	45	44	18	63	88	103	7	80	86	44	44	19	63	80	102	6	67	91	44	44	19	64	75	101	7	78	89	45	45	24	63	65	102	7	64	93	45	34.812649	34.822704	34.922371	35.221947	35.407425	35.635857
5/10/2013	18:44:42.99	44	19	63	81	101	6	76	88	44	45	18	63	88	103	7	80	85	45	44	18	63	88	102	7	81	87	44	44	19	63	81	102	6	68	91	44	44	20	63	75	101	7	78	88	44	44	24	63	65	102	6	67	91	45	34.816311	34.817223	34.926025	35.255753	35.426609	35.685181
5/10/2013	18:44:44.65	44	20	63	80	101	6	76	89	44	45	19	63	88	103	7	81	85	45	44	17	63	87	102	7	81	86	44	44	20	63	81	102	6	69	90	44	44	17	64	75	101	6	79	89	44	44	25	64	65	102	7	68	91	45	34.816311	34.828186	34.931511	35.298706	35.471378	35.695229
5/10/2013	18:44:46.28	44	19	64	80	101	6	77	87	44	45	18	63	87	103	7	82	85	45	44	18	63	88	102	7	81	86	44	44	20	63	81	102	6	70	90	44	44	18	63	76	101	7	79	89	44	44	24	63	65	102	7	70	91	45	34.811722	34.814468	34.915951	35.352623	35.521637	35.769218
5/10/2013	18:44:47.93	44	19	63	81	101	6	77	89	44	44	17	64	87	103	7	82	85	45	44	18	63	88	102	7	82	86	44	44	20	63	81	102	6	70	89	44	44	19	63	75	101	7	80	88	44	44	23	64	65	102	6	71	91	45	34.799835	34.807156	34.934238	35.382755	35.542633	35.792946
5/10/2013	18:44:49.63	43	20	64	80	101	6	78	87	44	44	17	63	88	103	7	82	85	45	44	16	63	88	102	7	82	85	44	43	20	63	81	102	6	71	89	44	43	18	63	75	101	7	80	88	44	44	24	63	65	102	7	71	91	45	34.814468	34.830914	34.920525	35.387302	35.552654	35.803890
5/10/2013	18:44:51.28	43	19	63	81	101	6	78	87	44	44	19	64	87	103	7	83	85	45	44	18	63	88	102	7	82	86	44	43	18	63	81	102	6	71	89	44	43	18	63	75	101	7	80	87	44	44	24	64	65	102	6	72	90	45	34.828186	34.836411	34.935169	35.444870	35.614780	35.861431
5/10/2013	18:44:52.94	43	19	63	81	101	6	78	85	44	44	18	63	88	103	7	83	85	45	44	18	63	88	102	7	83	86	44	43	19	63	81	102	6	72	89	44	43	19	64	75	101	7	81	87	44	44	24	63	65	102	7	72	89	45	34.838245	34.840069	34.944305	35.506092	35.675991	35.935410
5/10/2013	18:44:54.59	43	20	63	81	101	6	79	86	44	44	17	63	88	103	7	83	83	45	44	18	63	88	102	7	83	86	44	43	19	64	81	102	6	72	89	44	43	18	63	75	101	6	81	87	44	44	24	64	65	102	7	73	89	44	34.842815	34.842815	34.941563	35.565483	35.736282	35.985653
5/10/2013	18:44:56.25	43	20	63	80	101	6	79	87	44	44	17	63	88	103	7	83	83	45	44	15	63	88	102	7	83	85	44	43	19	63	81	102	6	73	89	44	43	19	63	75	101	7	81	86	44	44	24	63	65	102	6	73	89	44	34.827259	34.829998	34.939716	35.624866	35.783787	36.048668
5/10/2013	18:44:57.92	43	19	63	80	101	6	80	87	44	44	18	63	88	103	7	84	83	45	44	18	64	88	102	7	83	85	44	43	18	64	81	102	6	73	87	44	43	18	63	75	101	7	81	86	44	44	24	63	65	102	7	74	89	44	34.839142	34.834572	34.938805	35.668709	35.821239	36.095222
5/10/2013	18:44:59.57	43	20	63	80	101	6	80	85	44	44	18	64	88	103	7	84	82	45	44	18	63	88	102	7	84	85	44	43	19	63	81	102	6	73	88	44	43	18	63	75	101	7	82	86	44	44	24	63	65	102	7	74	88	44	34.858353	34.860180	34.951622	35.689720	35.873283	36.124443
5/10/2013	18:45:01.25	43	19	64	80	101	6	80	85	44	44	18	63	88	103	7	84	83	45	43	19	64	88	102	7	84	85	44	43	19	64	81	102	6	74	88	44	43	18	63	75	101	7	82	86	44	44	24	63	65	102	7	75	88	44	34.840954	34.840042	34.930561	35.749096	35.919872	36.192020
5/10/2013	18:45:02.90	43	19	63	80	101	6	81	87	44	44	18	64	88	103	7	84	82	45	43	17	63	89	102	7	84	84	44	43	20	63	81	102	6	74	88	44	43	17	63	75	101	6	82	86	44	44	23	63	65	102	6	75	88	44	34.844608	34.834553	34.936043	35.777409	35.959129	36.229454
5/10/2013	18:45:04.55	43	19	63	80	101	6	81	85	44	44	18	63	88	103	7	85	83	45	43	16	64	89	102	7	84	84	44	43	20	64	81	102	6	74	88	44	43	17	64	75	101	6	82	86	44	43	24	63	65	102	7	75	88	44	34.840042	34.833641	34.925991	35.823067	35.981037	36.255001
5/10/2013	18:45:06.21	43	19	63	80	101	6	81	85	44	44	18	63	88	103	7	85	83	45	43	16	63	89	102	7	84	84	44	43	20	63	81	102	6	75	87	44	43	17	63	75	101	6	83	86	44	43	24	63	65	102	7	76	88	44	34.861080	34.858337	34.951603	35.860489	36.021202	36.284199
5/10/2013	18:45:07.85	43	20	63	80	101	6	82	85	44	44	19	63	88	103	7	85	82	45	43	17	64	88	102	7	85	84	44	43	18	64	81	102	6	75	87	43	43	19	64	75	101	7	83	86	44	43	24	63	65	102	7	76	87	44	34.843697	34.852840	34.938782	35.888798	36.052246	36.314323
5/10/2013	18:45:09.51	43	19	63	80	101	6	82	85	44	44	17	63	89	103	7	85	83	45	43	18	63	89	102	7	85	83	44	43	20	63	81	102	6	76	87	43	42	19	63	75	101	7	83	85	44	43	24	64	65	102	6	76	87	44	34.855576	34.849178	34.951584	35.949081	36.116169	36.369110
5/10/2013	18:45:11.17	42	20	63	80	101	6	82	84	44	43	18	64	88	103	7	85	82	45	43	17	63	89	102	7	85	84	44	43	19	64	81	102	6	76	87	43	42	17	63	75	101	6	83	85	44	43	24	63	65	102	6	77	86	44	34.862896	34.862896	34.961632	35.985607	36.145390	36.415653
5/10/2013	18:45:12.83	42	19	64	81	101	6	83	86	44	43	18	63	88	103	7	86	82	45	43	17	63	89	102	7	85	83	43	42	20	63	81	102	6	76	87	43	42	17	63	75	101	6	83	85	44	43	23	64	65	102	6	77	87	44	34.872032	34.863811	34.961632	36.021217	36.191036	36.441208
5/10/2013	18:45:14.48	42	19	63	81	101	6	83	86	44	43	18	64	88	103	7	86	83	45	43	18	63	89	102	7	85	84	43	42	19	64	81	102	6	77	87	43	42	18	63	75	101	7	84	86	44	43	24	63	65	102	7	77	87	44	34.831760	34.810741	34.923203	36.076912	36.221157	36.507839
5/10/2013	18:45:16.17	42	19	64	81	101	6	83	85	44	43	19	63	88	103	7	86	82	45	43	17	63	89	102	7	86	84	43	42	19	63	81	102	6	77	86	43	42	18	63	75	101	6	84	86	44	43	25	63	65	102	7	78	87	44	34.829933	34.818054	34.924114	36.146313	36.291470	36.565346
5/10/2013	18:45:17.82	42	20	63	81	101	6	83	85	44	43	18	63	88	103	7	86	83	45	43	18	63	90	102	7	86	83	43	42	19	64	81	102	6	77	87	43	42	18	63	75	101	6	84	85	44	43	24	63	65	102	6	78	87	44	34.854637	34.843658	34.945152	36.185566	36.331631	36.602764
5/10/2013	18:45:19.47	42	20	63	81	101	6	84	85	44	43	18	63	88	103	7	86	83	45	43	18	63	89	102	7	86	84	43	42	19	63	81	102	6	77	86	43	42	18	64	75	101	7	84	86	44	43	23	63	65	102	6	78	88	44	34.852802	34.853714	34.944237	36.236691	36.375443	36.645653
5/10/2013	18:45:21.13	42	19	63	81	101	6	84	83	44	43	18	63	88	103	7	86	83	45	43	17	63	89	102	7	86	83	43	42	20	64	81	102	6	78	87	43	42	18	63	75	101	7	84	85	44	43	24	63	65	102	7	79	88	44	34.860115	34.850975	34.951553	36.254028	36.398251	36.673019
5/10/2013	18:45:22.76	42	20	63	81	101	6	84	85	43	43	19	64	88	103	7	87	82	45	42	18	64	89	102	7	86	83	43	42	19	63	81	102	6	78	87	43	42	18	63	75	101	7	85	86	44	43	24	63	65	102	6	79	87	44	34.866520	34.855545	34.949718	36.317024	36.475845	36.744205
5/10/2013	18:45:24.42	42	19	63	81	101	6	84	85	43	43	18	63	88	103	7	87	82	44	42	18	63	90	102	7	86	83	43	42	20	63	81	102	6	78	87	43	42	19	63	75	101	7	85	85	43	43	23	63	64	102	6	79	87	44	34.866520	34.860115	34.967999	36.391891	36.509632	36.809921
5/10/2013	18:45:26.06	42	20	63	81	101	6	85	85	43	43	19	64	88	103	7	87	82	44	42	17	64	89	102	7	87	83	43	42	19	63	82	102	6	79	87	43	42	17	63	75	101	6	85	85	43	42	25	63	65	102	7	80	87	44	34.876564	34.867424	34.956116	36.412868	36.555248	36.814457
5/10/2013	18:45:27.70	42	19	63	80	101	6	85	85	43	43	18	63	88	103	7	87	82	44	42	17	63	90	102	7	87	83	43	42	19	63	81	102	6	79	87	43	42	18	64	75	101	6	85	85	43	42	23	63	65	102	6	80	87	44	34.893951	34.881161	34.980816	36.433838	36.558868	36.850929
5/10/2013	18:45:29.34	42	19	63	81	101	6	85	86	43	43	18	63	88	103	7	87	82	44	42	18	64	89	102	7	87	84	43	42	20	63	81	102	6	79	87	43	42	18	63	75	101	7	85	86	43	42	25	63	65	102	7	80	87	44	34.893951	34.886639	34.983555	36.463951	36.609978	36.905682
5/10/2013	18:45:30.98	42	19	64	80	101	6	85	85	43	43	18	63	88	103	7	87	83	44	42	18	63	90	102	7	87	84	43	42	19	63	81	102	6	79	87	43	42	18	64	75	101	7	85	85	43	42	24	63	65	102	6	80	87	44	34.901268	34.899437	34.987209	36.526928	36.667469	36.939434
5/10/2013	18:45:32.63	41	19	63	81	101	6	85	84	43	42	18	63	88	103	7	88	82	44	42	16	63	89	102	7	87	84	43	42	18	63	81	102	6	80	86	43	41	17	63	75	101	6	85	86	43	42	24	63	65	102	7	81	87	43	34.895767	34.876564	34.978058	36.584423	36.713093	36.995995
5/10/2013	18:45:34.28	41	19	63	80	101	6	86	85	43	42	18	64	89	103	7	88	82	44	42	18	63	90	102	7	87	83	43	41	20	63	81	102	6	80	87	43	41	17	63	75	101	6	86	86	43	42	23	63	65	102	6	81	87	43	34.894848	34.889366	34.989933	36.618176	36.759613	37.016972
5/10/2013	18:45:35.96	41	19	63	81	101	6	86	86	43	42	18	63	88	103	7	88	82	44	42	17	63	90	102	7	87	84	43	41	20	63	81	102	6	80	87	43	41	18	63	75	101	7	86	85	43	42	25	63	65	102	7	81	87	43	34.905819	34.881142	34.986275	36.633663	36.790615	37.047047
5/10/2013	18:45:37.61	41	19	63	81	101	6	86	85	43	42	18	64	88	103	7	88	83	44	42	17	63	90	102	7	87	83	43	41	20	63	81	102	6	80	87	43	41	17	63	75	101	6	86	85	43	42	24	64	65	102	6	81	87	43	34.902161	34.893024	34.989025	36.691154	36.811596	37.092655
5/10/2013	18:45:39.28	41	19	64	81	101	6	86	86	43	42	17	63	88	103	7	88	83	44	42	18	63	90	102	7	88	83	43	41	19	63	81	102	6	81	87	43	41	19	63	75	101	7	86	86	43	42	24	63	65	102	7	82	87	43	34.935089	34.923203	35.010971	36.715790	36.860867	37.130962
5/10/2013	18:45:40.96	41	19	63	81	101	6	86	86	43	42	18	63	89	103	7	88	82	44	42	18	63	90	102	7	88	83	43	41	19	63	81	102	6	81	87	43	41	17	63	75	101	6	86	86	43	42	24	64	65	102	7	82	88	43	34.922283	34.928688	35.028332	36.774189	36.890968	37.182045
5/10/2013	18:45:42.61	41	20	64	81	101	6	86	85	43	42	18	63	88	103	7	88	82	44	42	17	63	90	102	7	88	83	43	41	19	63	82	102	6	81	87	43	41	19	64	75	101	7	86	86	43	42	24	63	65	102	6	82	87	43	34.930492	34.922268	35.012787	36.825283	36.943893	37.224915
5/10/2013	18:45:44.25	41	20	63	81	101	6	87	86	43	42	18	63	88	103	7	89	83	44	42	17	63	90	102	7	88	84	43	41	19	63	82	102	6	81	87	42	41	18	63	75	101	7	86	85	43	42	24	64	65	102	7	82	88	43	34.934151	34.926842	35.019188	36.885513	37.019627	37.278732
5/10/2013	18:45:45.91	41	19	63	81	101	6	87	85	43	42	18	64	89	103	7	89	84	44	42	18	63	90	102	7	88	83	43	41	20	63	82	102	6	81	87	42	41	18	63	75	101	7	86	86	43	42	24	63	65	102	7	83	87	43	34.951515	34.929585	35.023754	36.911045	37.033291	37.299698
5/10/2013	18:45:47.57	41	19	63	81	101	6	87	85	43	42	17	63	88	103	7	89	84	44	41	17	63	90	102	7	88	84	43	41	19	63	82	102	6	82	87	42	41	19	63	75	101	7	87	86	43	42	23	64	65	102	6	83	87	43	34.954262	34.949692	35.030148	36.923805	37.060646	37.341640
5/10/2013	18:45:49.22	41	20	63	81	101	6	87	85	43	42	18	63	89	103	7	89	83	44	41	17	63	90	102	7	88	83	43	41	20	64	82	102	6	82	87	42	41	18	63	75	101	7	87	86	43	41	23	63	65	102	6	83	88	43	34.980782	34.961586	35.049362	36.975807	37.106247	37.382671
5/10/2013	18:45:50.88	41	20	63	81	101	6	87	86	43	42	18	63	89	103	7	89	83	44	41	18	63	91	102	7	88	84	42	41	18	63	82	101	6	82	87	42	41	18	63	75	101	6	87	87	43	41	24	64	65	102	6	83	87	43	34.991741	34.966156	35.051186	37.053364	37.154617	37.437408
5/10/2013	18:45:52.53	41	19	63	81	101	6	87	86	43	42	18	63	89	103	7	89	83	44	41	18	63	90	102	7	88	84	42	41	19	64	82	101	6	82	87	42	41	18	63	75	101	7	87	87	43	41	25	63	65	102	7	83	88	43	34.989006	34.972557	35.039288	37.097160	37.223942	37.479362
5/10/2013	18:45:54.19	41	19	63	81	101	6	87	85	43	42	18	63	89	103	7	89	83	44	41	17	64	90	102	7	89	84	42	41	19	63	82	102	6	82	87	42	41	17	64	75	101	6	87	87	43	41	23	64	65	102	6	84	88	43	34.990810	34.978939	35.058479	37.140030	37.264988	37.528603
5/10/2013	18:45:55.83	40	19	63	81	101	6	88	84	43	41	18	63	89	103	7	89	84	44	41	18	63	90	102	7	89	84	42	41	19	64	82	102	6	83	87	42	40	19	63	75	101	7	87	87	43	41	24	63	65	102	6	84	88	43	34.996296	34.979847	35.073101	37.227619	37.340706	37.615250
5/10/2013	18:45:57.48	40	20	64	81	101	6	88	85	43	41	17	64	89	103	7	89	83	44	41	17	64	91	102	7	89	84	42	41	20	63	82	101	6	83	88	42	40	18	64	75	101	7	87	86	43	41	24	64	65	102	7	84	87	43	35.008183	34.985329	35.077671	37.249508	37.384487	37.646252
5/10/2013	18:45:59.13	40	19	63	81	101	6	88	86	42	41	19	63	89	103	7	89	83	44	41	18	63	91	102	7	89	84	42	40	19	64	82	101	6	83	88	42	40	18	63	75	101	7	87	86	42	41	23	63	65	102	6	84	87	43	35.006344	34.970699	35.065773	37.296928	37.418228	37.700954
5/10/2013	18:46:00.78	40	19	63	81	101	6	88	85	42	41	18	64	89	103	7	90	84	44	41	18	64	90	102	7	89	84	42	40	19	63	82	102	6	83	87	42	40	18	63	75	101	7	87	86	42	41	24	64	65	102	7	84	87	43	35.001766	34.978924	35.065773	37.349834	37.472942	37.727394
5/10/2013	18:46:02.41	40	20	63	81	101	6	88	86	42	41	17	63	89	103	7	90	83	43	41	17	63	91	102	7	89	83	42	40	20	64	82	101	6	83	87	42	40	17	63	75	101	6	87	86	42	41	23	63	66	102	6	85	88	43	35.009075	34.982578	35.062126	37.380833	37.520355	37.790295
5/10/2013	18:46:04.06	40	20	63	81	101	6	88	86	42	41	18	63	89	103	7	90	83	43	41	17	64	90	102	7	89	84	42	40	20	63	82	101	6	83	87	42	40	19	63	75	101	7	87	86	42	41	24	64	65	102	7	85	88	42	35.006344	34.986233	35.078571	37.426430	37.548626	37.822201
5/10/2013	18:46:05.71	40	20	63	81	101	6	88	86	42	41	18	63	89	103	7	90	83	43	41	17	63	91	102	7	89	84	42	40	19	64	82	101	6	84	87	42	40	18	63	75	101	7	88	87	42	41	24	63	65	102	7	85	88	42	35.003586	34.990788	35.066677	37.462906	37.599686	37.865040
5/10/2013	18:46:07.36	40	19	63	80	101	6	88	87	42	41	19	63	89	103	7	90	83	43	41	18	64	91	102	7	89	84	42	40	20	63	82	101	6	84	88	42	40	18	63	75	101	6	88	87	42	41	24	64	65	102	7	85	88	42	35.030087	35.001755	35.077644	37.524918	37.636154	37.906067
5/10/2013	18:46:09.00	40	19	63	81	101	6	88	86	42	41	18	64	89	103	7	90	84	43	41	17	63	91	102	7	89	85	42	40	20	63	82	101	6	84	87	42	40	17	64	75	101	6	88	87	42	41	24	63	65	102	6	85	88	42	35.019108	34.984371	35.067574	37.558643	37.670784	37.943424
5/10/2013	18:46:10.66	40	20	63	81	101	6	88	86	42	41	18	63	89	103	7	90	83	43	41	18	64	91	102	7	89	84	42	40	18	63	82	101	6	84	88	42	40	17	63	75	101	6	88	87	42	41	23	64	65	102	6	85	88	42	35.023674	35.009048	35.076710	37.600578	37.726398	37.973495
5/10/2013	18:46:12.31	40	19	64	80	101	6	89	86	42	41	18	63	89	103	7	90	84	43	40	18	63	91	102	7	89	84	42	40	19	63	81	101	6	84	88	42	40	18	64	75	101	7	88	87	42	41	24	63	65	102	7	85	88	42	35.014519	34.989845	35.071209	37.657116	37.768345	38.021816
5/10/2013	18:46:13.95	40	19	63	81	101	6	89	85	42	41	18	63	89	103	7	90	84	43	40	17	64	91	102	7	89	85	42	40	19	63	82	101	6	84	88	42	40	20	63	75	101	7	88	87	42	40	24	63	65	102	7	86	88	42	35.040123	35.009048	35.099560	37.691765	37.822132	38.061008
5/10/2013	18:46:15.60	40	19	64	81	101	6	89	86	42	41	18	63	89	103	7	90	84	43	40	17	63	91	102	7	90	85	42	40	18	63	82	101	6	84	88	42	40	19	63	75	101	7	88	88	42	40	25	63	65	102	7	86	89	42	35.057487	35.025497	35.093159	37.732792	37.863152	38.122070
5/10/2013	18:46:17.25	40	18	63	81	101	6	89	87	42	41	17	63	89	103	7	90	83	43	40	17	64	91	102	7	90	84	42	40	20	63	82	101	6	84	88	42	40	18	63	75	101	7	88	87	42	40	24	63	65	102	6	86	88	42	35.062973	35.034637	35.105038	37.780193	37.902340	38.156700
5/10/2013	18:46:18.90	40	19	63	81	101	6	89	86	42	40	19	63	89	103	7	90	83	43	40	18	63	91	102	7	90	85	42	40	19	63	82	101	6	85	88	41	40	19	63	75	101	7	88	87	42	40	24	63	65	102	6	86	88	42	35.084908	35.042862	35.111439	37.812099	37.948826	38.182217
5/10/2013	18:46:20.55	40	19	63	81	101	6	89	86	42	40	17	64	89	103	7	90	84	43	40	18	64	91	102	7	90	84	42	40	19	63	82	101	6	85	88	41	40	18	63	75	101	7	88	87	42	40	24	64	66	102	6	86	88	42	35.067528	35.041027	35.115074	37.860413	37.977997	38.231430
5/10/2013	18:46:22.21	39	19	63	81	101	6	89	86	42	40	18	63	89	103	7	91	83	43	40	18	63	91	102	7	90	85	42	40	18	63	82	101	6	85	88	41	39	18	63	75	101	6	88	87	42	40	24	63	65	102	7	86	89	42	35.084892	35.049248	35.116909	37.905079	38.019917	38.275162
5/10/2013	18:46:23.85	39	19	63	81	101	6	89	86	42	40	18	63	89	103	7	91	84	43	40	18	63	91	102	7	90	85	42	40	19	64	82	101	6	85	88	41	39	19	63	75	101	7	88	87	42	40	23	63	65	102	6	86	89	42	35.080322	35.054733	35.129700	37.929687	38.070049	38.317081
5/10/2013	18:46:25.49	39	19	63	81	101	6	89	87	42	40	18	63	89	103	7	91	84	43	40	17	63	91	102	7	90	85	42	39	20	63	82	101	6	85	88	41	39	17	63	75	101	6	88	87	42	40	23	63	66	101	6	86	89	42	35.101345	35.062046	35.143406	37.969776	38.084618	38.330742
5/10/2013	18:46:27.16	39	19	64	81	101	6	89	86	42	40	18	63	89	103	7	91	85	43	40	19	63	91	102	7	90	86	41	39	19	64	82	101	6	85	88	41	39	18	64	75	101	7	88	87	42	40	24	63	65	102	7	87	88	42	35.104992	35.073921	35.153458	37.981613	38.112850	38.368080
5/10/2013	18:46:28.80	39	19	63	81	101	6	89	86	42	40	18	63	89	103	7	91	84	43	40	17	63	92	102	7	90	86	41	39	20	63	82	101	6	85	88	41	39	17	63	75	101	6	88	88	42	40	23	63	65	102	6	87	89	42	35.122360	35.088543	35.148884	38.023544	38.159332	38.408161
5/10/2013	18:46:30.45	39	19	63	81	101	6	89	87	42	40	18	63	89	103	7	91	84	43	40	17	63	92	102	7	90	85	41	39	19	64	82	101	6	85	88	41	39	18	63	75	101	7	88	87	42	40	24	63	65	102	7	87	89	42	35.138809	35.099514	35.167171	38.059074	38.180283	38.447334
